news_title,Lables,new_label,new_label1,new_label2
Global conference on press freedom postponed due to COVID-19,TRUE,TRUE,TRUE,TRUE
 Harvard scientists explain,FALSE,FALSE,FALSE,FALSE
" In India, this image shows a Tablighi Jamaat member beaten up by Uttar Pradesh Police for misbehaving with a nurse in the Ghaziabad quarantine. He was a COVID-19 suspected case.",FALSE,FALSE,FALSE,FALSE
 Doctors confirm the novel coronavirus may arrive in Brazil through AliExpress packages.,FALSE,FALSE,FALSE,FALSE
 Autopsy reveal Wuhan doctor was murdered in his sickbed.,FALSE,FALSE,FALSE,FALSE
 The Peruvian Social Security is offering monetary help to some people included in a list to endure the quarantine.,FALSE,FALSE,FALSE,FALSE
Updated WHO Information Note: Ensuring continuity of TB services during the COVID-19 pandemic,TRUE,TRUE,TRUE,TRUE
Custodial Institutions Agency extends corona measures until 28 April,TRUE,TRUE,TRUE,TRUE
 Claim that Sweden has refused to fight Coronavirus.,FALSE,FALSE,FALSE,FALSE
"How the World Health Organization works with all people, everywhere",TRUE,TRUE,TRUE,TRUE
 A CBC news report would have said that Chinese scientists from a Canadian lab sent the coronavirus to Wuhan.,FALSE,FALSE,FALSE,FALSE
 The government of Columbia has a bill â€œreadyâ€ to close down the whole country in eight days,FALSE,FALSE,FALSE,FALSE
" The Colombian government is closing the border with Venezuela, even though they said theyâ€™re not going to do it",Partially false,FALSE,FALSE,FALSE
 A patent that is being shared to claim COVID-19 is old.,FALSE,FALSE,FALSE,FALSE
 10 coronavirus cases are confirmed in Ecuador.,FALSE,FALSE,FALSE,FALSE
" The virus can be overcome by drinking hot water every 15 minutes, avoiding cold drinks and ice cream, going out in the sun to kill the virus, and with the â€œself-diagnostic guidelineâ€ â€” if you hold your breath for 10 seconds and then you do not cough, you do not choke, you do not feel any tension in the lungs, you have no cystic fibrosis in the lungs and the situation is reversible.",FALSE,FALSE,FALSE,FALSE
WHO updates COVID-19 dashboard with better data visualization,TRUE,TRUE,TRUE,TRUE
 Bloggers say the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,FALSE,FALSE,FALSE,FALSE
"26 patients deceased, 42 new patients, a total of 40,770 confirmed cases",TRUE,TRUE,TRUE,TRUE
" A video has been viewed thousands of times in multiple posts on Facebook, WhatsApp, Twitter and YouTube alongside a claim it shows a Muslim man spitting at Indian police officers after being detained over scuffles at a coronavirus quarantine centre in April 2020.",misleading,Misleading,Misleading,FALSE
 A study published by two Chinese research institutions suggest that human semen can cure COVID-19.,FALSE,FALSE,FALSE,FALSE
 Channel4â€™s Jon Snow is infected with coronavirus.,FALSE,FALSE,FALSE,FALSE
 A Chinese market caused the new coronavirus (video).,Misleading,Misleading,Misleading,FALSE
 A video says that the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,Pants on Fire!,FALSE,FALSE,FALSE
" Police in China have started killing COVID-19 patients, killing 25,000 so far.",FALSE,FALSE,FALSE,FALSE
 Prince Charles tested positive for COVID-19 after meeting Bollywood singer Kanika Kapoor.,Misleading,Misleading,Misleading,FALSE
 The government of Spain is going to declare a state of emergency.,FALSE,FALSE,FALSE,FALSE
 The 2019 novel coronavirus (nCoV) is a â€œtype of rabiesâ€ that can be contracted by eating bats.,FALSE,FALSE,FALSE,FALSE
" Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",FALSE,FALSE,FALSE,FALSE
 Indonesian President Joko Widodo locked down 10 cities,FALSE,FALSE,FALSE,FALSE
WHO Director-General\s opening remarks at the ministerial meeting of the Eastern Mediterranean Region on COVID-19,TRUE,TRUE,TRUE,TRUE
 Drinking water every 15 minutes helps to avoid the contagion of cononavirus.,FALSE,FALSE,FALSE,FALSE
 Costa Rica is at the peak stage of the virus.,FALSE,FALSE,FALSE,FALSE
 Zhong Nanshanâ€™s tip to rinse the mouth with salty water to prevent 2019n-Cov.,FALSE,FALSE,FALSE,FALSE
 There is an anti-Chinese protest in Italy due to COVID-19.,FALSE,FALSE,FALSE,FALSE
 The executive order to restrict worship in South Korea for prevention of epidemics is religious oppression.,FALSE,FALSE,FALSE,FALSE
UNSMIL appeals for ceasefire to strengthen COVID-19 response,TRUE,TRUE,TRUE,TRUE
 Indian News wire agency IANS claims that Pakistani PM Imran Khan read an overturned graph and claimed that Pakistan was flattening its curve.,FALSE,FALSE,FALSE,FALSE
" Katy Perry, Madonna and Black Sabbath shared videos of Italyâ€™s flash mob with fake audio.",Misleading,Misleading,Misleading,FALSE
 Doctors said the entire Wuhan population will die of the novel coronavirus.,FALSE,FALSE,FALSE,FALSE
" There is a Chinese patient at the Hi-Precision Diagnostics clinic in Alabang, Philippines, who was tested positive for the novel coronavirus or 2019 nCoV.",FALSE,FALSE,FALSE,FALSE
"Libya: WHO delivers essential health supplies to Tarhouna, where 200,000 remain trapped due to ongoing hostilities",TRUE,TRUE,TRUE,TRUE
" Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 A photograph of a woman hugging her young child before she died of COVID-19 in Italy.,FALSE,FALSE,FALSE,FALSE
 Governors across U.S. are announcing that the current school year will be repeated due to coronavirus school closings.,FALSE,FALSE,FALSE,FALSE
 Pangolin is the original cause of the COVID-19.,FALSE,FALSE,FALSE,FALSE
COVID-19: new instructions for inhabitants of North Brabant,TRUE,TRUE,TRUE,TRUE
"123 patients deceased, 137 new patients, a total of 35,729 confirmed cases",TRUE,TRUE,TRUE,TRUE
 Five Helicopters will spray disinfectants into the air to eradicate the coronaviruses.,FALSE,FALSE,FALSE,FALSE
 Mosques across China reopened after the coronavirus plague.,FALSE,FALSE,FALSE,FALSE
Measures to combat coronavirus extended until Tuesday 28 April inclusive,TRUE,TRUE,TRUE,TRUE
Preventing COVID-19 outbreak in prisons: a challenging but essential task for authorities,TRUE,TRUE,TRUE,TRUE
 This video has been shot in a mall in Germany during the pandemia.,FALSE,FALSE,FALSE,FALSE
"More children vaccinated against mumps, measles, rubella and HPV",TRUE,TRUE,TRUE,TRUE
 This Lysol desinfectant against coronavirus shows the virus is not new,FALSE,FALSE,FALSE,FALSE
 Chinese scientists expelled from a Canadian microbiology lab took the novel coronavirus strain with them to China.,FALSE,FALSE,FALSE,FALSE
 Coronavirus will be cured after a 14 hours curfew.,FALSE,FALSE,FALSE,FALSE
 Coronavirus was caused by a mysterious vaccine activation distributed in China by chemtrails and activated by 5G,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 Coronavirus stays in throat for four days before arriving lungs. Gargling with salt water or vinegar kills coronavirus.,FALSE,FALSE,FALSE,FALSE
 The coronavirus was created in a lab and patented.,FALSE,FALSE,FALSE,FALSE
 The viral video claims mass graves are in Italy.,Mostly false,FALSE,FALSE,FALSE
Indonesia: Video conferencing aids effective national COVID-19 response planning,TRUE,TRUE,TRUE,TRUE
 COVID-19 passengers being disembarked at Senegal airport.,FALSE,FALSE,FALSE,FALSE
 Chine finds a vaccine for the new coronavirus.,FALSE,FALSE,FALSE,FALSE
 A video in which a man cuts his neck on the street.,FALSE,FALSE,FALSE,FALSE
 These are measures that supposedly protect from novel coronavirus.,Misleading,Misleading,Misleading,FALSE
 Japan  Asahi Shimbun TV reported that CDC USA admitted US got COVID-19 early than Wuhan,FALSE,FALSE,FALSE,FALSE
 The CDC recommends men shave their beards to be protected against the new coronavirus.,FALSE,FALSE,FALSE,FALSE
 An image shows a train transporting the COVID-19 virus.,FALSE,FALSE,FALSE,FALSE
 There is a confirmed case of coronavirus in a BogotÃ¡ hospital.,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 DailyMail reported that a virus leaked from the Wuhan National Biosafety Laboratory was responsible for the pandemic.,Misleading,Misleading,Misleading,FALSE
"Kyrgyzstan scaling up its preparedness, readiness and response capacities",TRUE,TRUE,TRUE,TRUE
 Local news channel in Ecuador confirms more people are infected with coronavirus.,FALSE,FALSE,FALSE,FALSE
 Coronavirus has been originated in a laboratory linked to Chinaâ€™s biowarfare program.,Misleading,Misleading,Misleading,FALSE
 Dr. Lupita Yamamoto has found a vaccine that destroys the coronavirus.,FALSE,FALSE,FALSE,FALSE
 Viral message claiming that disinfection will be conducted using helicopters in Poland.,FALSE,FALSE,FALSE,FALSE
 Boiled garlic water can protect from COVID-19.,FALSE,FALSE,FALSE,FALSE
" â€œIn Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.â€",FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
WHO Director-General\s opening remarks at the media briefing on COVID-19 - 13 May 2020,TRUE,TRUE,TRUE,TRUE
 Russian scientists have a cure for fighting the new Chinese virus.,disinformation,Misleading,Misleading,FALSE
 All fruit and vegetable markets in the Indian city of Chennai and across the state of Tamil Nadu have been ordered to close in an effort to curb the spread of the novel coronavirus.,FALSE,FALSE,FALSE,FALSE
" The SARS-CoV2 virus weakens, it means that it is artificial. The Governor of the Veneto Region Zaia said so.",FALSE,FALSE,FALSE,FALSE
 â€œMainstream mediaâ€ used photo from 2017 movie as an image from Italyâ€™s coronavirus morgue.,FALSE,FALSE,FALSE,FALSE
Health care workers must be protected while vaccinating during the COVID-19 pandemic,TRUE,TRUE,TRUE,TRUE
 Video shows a balcony party in the Turkish capital Ankara due to quarantine.,FALSE,FALSE,FALSE,FALSE
"66 patients deceased, 75 new patients, a total of 37, 845 confirmed cases",TRUE,TRUE,TRUE,TRUE
 A viral video show Hungarian policemen throwing old people in trucks to force them to go into quarantine.,FALSE,FALSE,FALSE,FALSE
" Pier Luigi Bersan, Italian Politician said that coronavirus had been in Italy. Would it be possible that coronavirus has been in EU, America and other countries. China is the country to face it and try to deliminate it. However, China became the scapegoat while he is doing well.",FALSE,FALSE,FALSE,FALSE
 Drinking water every 15 minutes helps to avoid the contagion of cononavirus.,FALSE,FALSE,FALSE,FALSE
 This is an image of a suspected coronavirus vaccine causing COVID-19.,FALSE,FALSE,FALSE,FALSE
" WhatsApp text that says, among other things, that the Chinese created the virus and that the main cities in China did not suffer from the pandemic.",FALSE,FALSE,FALSE,FALSE
 This virus must be old because a bottle of disinfectant from 2015 shows â€žcoronavirusâ€œ.,FALSE,FALSE,FALSE,FALSE
The Ministry of Health with support from WHO and partners scale-up response to COVID-19 in South Sudan,TRUE,TRUE,TRUE,TRUE
 Rubbing mustard oil on your nostrils can prevent coronavirus.,FALSE,FALSE,FALSE,FALSE
"145 patients deceased, 76 new patients, a total of 38,802 confirmed cases",TRUE,TRUE,TRUE,TRUE
Helping women give birth during the pandemic: the experience of four midwives,TRUE,TRUE,TRUE,TRUE
 â€œSo let me get this straight about this virus. Itâ€™s â€œnewâ€ yet it was lab created and patented in 2015 (in development since 03â€™).â€,(Org. doesn't apply rating),FALSE,FALSE,FALSE
 Drinking water every 15 minutes prevents the coronavirus.,FALSE,FALSE,FALSE,FALSE
 Colombia is the leader in intensive care beds in Latin America,Partially False,FALSE,FALSE,FALSE
PAHO Director to Health Ministers - â€œReorganize health services to care for COVID-19 patients and save livesâ€,TRUE,TRUE,TRUE,TRUE
" Water in Venice begins to become more crystalline, thanks to the ban in Italy by COVID-19.",FALSE,FALSE,FALSE,FALSE
Temporary background values for PFAS in Dutch soil,TRUE,TRUE,TRUE,TRUE
" The Government of Mexico City will give $ 1,000 weekly if you stay at home.",Satira,FALSE,FALSE,FALSE
 A video that shows the dead bodies being taken away in a convoy of cars is from a hospital in Iran.,Misleading,Misleading,Misleading,FALSE
 Five helicopters will desinfect the Netherlands to extinguish the coronavirus. Citizens have to stay inside.,FALSE,FALSE,FALSE,FALSE
 Post says the media â€œpulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.â€,Pants on Fire!,FALSE,FALSE,FALSE
 Pope Francis and his 2 aides have infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
Benin goes on digital offensive against COVID-19,TRUE,TRUE,TRUE,TRUE
No national exams this year,TRUE,TRUE,TRUE,TRUE
" The director of a major hospital in SÃ£o Paulo, Brazil, has recommended drinking fennel tea and eating bullâ€™s liver as ways of prevention against COVID-19.",FALSE,FALSE,FALSE,FALSE
 Mongolia donates 30000 sheep to china during the virus epidemic,Misleading,Misleading,Misleading,FALSE
 Coronavirus found in broiler chicken,FALSE,FALSE,FALSE,FALSE
WHO commends efforts of Iraq Supreme Seminary and urges citizens to follow health measures to save lives,TRUE,TRUE,TRUE,TRUE
 Video shows an infected baby with a doctor.,FALSE,FALSE,FALSE,FALSE
 Stores and supermarkets in Veracruz (Mexico) will close due to the new coronavirus. The local government has asked people to buy supplies.,FALSE,FALSE,FALSE,FALSE
" WHO has issued guidelines on how to implement lockdown in the country. As per those guidelines, after April 14 lockdown in India will be relaxed for 5 days and will be re-imposed.",FALSE,FALSE,FALSE,FALSE
" Pakistanâ€™s leading scholar Mufti Naeem suffers from coronavirus. A few days ago, he refused to close madrasas and mosques.",FALSE,FALSE,FALSE,FALSE
Protecting lifesaving immunization services during COVID-19: New guidance from WHO,TRUE,TRUE,TRUE,TRUE
 Warning,FALSE,FALSE,FALSE,FALSE
 A brothel in Spain was under quarantine.,FALSE,FALSE,FALSE,FALSE
 The government of Columbia has a bill â€œreadyâ€ to close down the whole country in eight days,FALSE,FALSE,FALSE,FALSE
 â€œThe Simpsonsâ€ has predicted the coronavirus since 1993.,Misleading,Misleading,Misleading,FALSE
 Consuming alcoholic beverages may help reduce the risk of infection by the novel coronavirus; COVID-19.,FALSE,FALSE,FALSE,FALSE
